symbol,contract_id,direction,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
QQQUSDC,30000011,SHORT,2026-08-25T05:45:00+00:00,709.55,710.8508599127999,704.2952387400003,4.039452064203661,True,2026-08-25T06:15:00+00:00,SL,-1.0,0.0,709.88,0.7617198255997064,3.020954960001501
MUUSDC,30000035,SHORT,2026-08-25T06:00:00+00:00,926.84,932.6026542513565,894.0668111383561,5.687169042621182,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.705308502713028,15.827244553424364
MUUSDC,30000035,SHORT,2026-08-25T06:45:00+00:00,925.75,932.6280903815768,894.0668111383561,4.60639321438814,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.616180763153655,15.827244553424364
MUUSDC,30000035,SHORT,2026-08-25T07:30:00+00:00,926.43,932.5673225866154,894.0668111383561,5.273177090645808,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.494645173230768,15.827244553424364
MUUSDC,30000035,SHORT,2026-08-25T07:45:00+00:00,925.43,931.6708232738173,894.0668111383561,5.025489023735779,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.3616465476345607,15.827244553424364
MUUSDC,30000035,SHORT,2026-08-25T08:00:00+00:00,922.3,931.7116202316114,894.051146057045,3.001486805435863,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.443240463222793,15.76458422817977
TSMUSDC,30000038,SHORT,2026-08-25T08:15:00+00:00,411.99,414.5796787054159,406.5068433951959,2.1173115388163533,False,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,412.24,0.8393574108317966,3.547373580783749
GOOGLUSDC,30000022,LONG,2026-08-25T08:45:00+00:00,348.72,347.46270149487987,351.27479573656836,2.03197230106002,False,2026-08-25T14:30:00+00:00,SL,-1.0,0.0,348.58,0.41459701024030743,2.260817053726502
MUUSDC,30000035,SHORT,2026-08-25T08:45:00+00:00,927.72,931.3390635804682,894.051146057045,9.303194927180508,True,2026-08-25T09:15:00+00:00,SL,-1.0,0.0,929.49,3.698127160936251,15.76458422817977
CASHCATUSDC,30000095,LONG,2026-08-25T12:15:00+00:00,0.19673,0.1867200357397189,0.23265246140649623,3.5886702961602306,True,2026-08-25T12:45:00+00:00,SL,-1.0,0.0,0.1947,0.007719928520562206,0.022030154374015155
MUUSDC,30000035,SHORT,2026-08-25T13:15:00+00:00,929.42,938.8553864041193,894.1396356243989,3.739154165450855,True,2026-08-25T13:45:00+00:00,SL,-1.0,0.0,929.49,3.5907728082386283,16.118542497595502
CASHCATUSDC,30000095,LONG,2026-08-25T15:30:00+00:00,0.19747,0.18919607753877918,0.23265246140649623,4.25221067412626,True,2026-08-25T17:45:00+00:00,TP1_THEN_SL,0.5,0.0,0.1947,0.008167844922441648,0.022030154374015155
CASHCATUSDC,30000095,LONG,2026-08-25T15:45:00+00:00,0.20437,0.19064672945380579,0.23265246140649623,2.0609126163689626,False,2026-08-25T17:45:00+00:00,SL,-1.0,0.0,0.1947,0.008106541092388436,0.022030154374015155
SNXXUSDC,30000119,SHORT,2026-08-25T15:45:00+00:00,13.25,13.504175096059143,11.835916796779124,5.563421535569478,True,2026-08-26T21:00:00+00:00,TP1_THEN_SL,0.5,0.0,13.31,0.2283501921182843,0.7036671871164916
CBRSUSDC,30000078,SHORT,2026-08-25T16:30:00+00:00,184.18,185.11822473046126,181.74284798600263,2.5976207350654725,False,2026-08-26T00:15:00+00:00,SL,-1.0,0.0,184.36,1.5164494609224808,4.371391944010508
POPMARTUSDC,30000105,LONG,2026-08-25T16:45:00+00:00,19.9,19.757248391442094,20.41477918178798,3.6061182566581755,True,2026-08-25T21:00:00+00:00,SL,-1.0,0.0,19.88,0.06550321711581264,0.26088327284807306
MINIMAXUSDC,30000094,SHORT,2026-08-25T17:00:00+00:00,39.05,39.322888665282996,37.59357899442303,5.337052032068071,True,2026-08-25T17:45:00+00:00,SL,-1.0,0.0,39.22,0.18577733056599896,1.2543159776921098
MINIMAXUSDC,30000094,SHORT,2026-08-25T17:15:00+00:00,38.99,39.32088659120862,37.59357899442303,4.220240537630486,True,2026-08-25T17:45:00+00:00,SL,-1.0,0.0,39.22,0.18177318241724366,1.2543159776921098
CASHCATUSDC,30000095,LONG,2026-08-25T17:45:00+00:00,0.19592,0.18432286427192088,0.23247924987746077,3.152437872132775,True,2026-08-26T00:00:00+00:00,SL,-1.0,0.0,0.1947,0.008874271456158246,0.022723000490156933
CASHCATUSDC,30000095,LONG,2026-08-25T18:00:00+00:00,0.19899,0.18440422086786531,0.23247924987746077,2.2960206358588597,False,2026-08-26T00:00:00+00:00,SL,-1.0,0.0,0.1947,0.008711558264269418,0.022723000490156933
MRVLUSDC,30000077,LONG,2026-08-25T19:45:00+00:00,239.42,238.0970805785271,245.26272256629466,4.416536994966528,True,2026-08-26T01:00:00+00:00,TP1_THEN_SL,0.5,0.0,239.19,1.2858388429458176,5.269109734821469
CASHCATUSDC,30000095,LONG,2026-08-25T20:00:00+00:00,0.20114,0.1907514906045844,0.23230680345764215,3.0001227578805367,True,2026-08-25T21:00:00+00:00,SL,-1.0,0.0,0.1947,0.007897018790831238,0.02341278616943144
CASHCATUSDC,30000095,LONG,2026-08-25T20:15:00+00:00,0.20389,0.19087087801255342,0.23230680345764215,2.1826973804410557,False,2026-08-25T21:00:00+00:00,SL,-1.0,0.0,0.1947,0.007658243974893187,0.02341278616943144
CBRSUSDC,30000078,SHORT,2026-08-25T21:00:00+00:00,184.19,185.32544883701516,181.71121598700245,2.183087367911454,False,2026-08-26T00:30:00+00:00,SL,-1.0,0.0,184.36,0.9708976740303047,4.244863948009759
NETUSDC,30000144,SHORT,2026-08-25T22:15:00+00:00,279.54,281.1402952266206,275.70880500971805,2.3940551259235487,False,2026-08-25T23:00:00+00:00,SL,-1.0,0.0,280.48,1.3205904532410966,4.595220038872251
NETUSDC,30000144,SHORT,2026-08-25T23:30:00+00:00,280.2,281.90703420891487,275.70880500971805,2.6309929624297874,False,2026-08-26T10:30:00+00:00,TP,2.6309929624297874,0.0,280.48,1.3540684178296938,4.595220038872251
CBRSUSDC,30000078,SHORT,2026-08-25T23:45:00+00:00,184.28,185.1929586755538,181.71121598700245,2.813691442758177,False,2026-08-26T00:30:00+00:00,SL,-1.0,0.0,184.36,0.6459173511075708,4.244863948009759
NETUSDC,30000144,SHORT,2026-08-26T02:15:00+00:00,280.36,281.1986397728987,275.69514036616675,5.562411639159114,True,2026-08-26T10:30:00+00:00,TP1_THEN_TP2,3.781205819579557,0.0,280.48,1.2772795457972888,4.540561464667093
POPMARTUSDC,30000105,LONG,2026-08-26T03:00:00+00:00,19.91,19.775696378094736,20.41913358021515,3.790914742227014,True,2026-08-26T07:15:00+00:00,SL,-1.0,0.0,19.88,0.08860724381053033,0.24346567913940992
POPMARTUSDC,30000105,LONG,2026-08-26T03:15:00+00:00,19.93,19.77600762632483,20.41913358021515,3.176349377190096,True,2026-08-26T07:15:00+00:00,SL,-1.0,0.0,19.88,0.08798474735033926,0.24346567913940992
NETUSDC,30000144,SHORT,2026-08-26T04:15:00+00:00,280.47,281.3074723690541,275.6720946257263,5.729031251136091,True,2026-08-26T10:30:00+00:00,TP1_THEN_TP2,3.8645156255680453,0.0,280.48,1.4349447381082179,4.4483785029051575
NETUSDC,30000144,SHORT,2026-08-26T04:30:00+00:00,279.98,281.2936561747368,275.6720946257263,3.279324877483233,True,2026-08-26T10:30:00+00:00,TP1_THEN_TP2,2.6396624387416168,0.0,280.48,1.4073123494736155,4.4483785029051575
NETUSDC,30000144,SHORT,2026-08-26T05:00:00+00:00,280.24,281.2213700147038,275.6720946257263,4.654620893071158,True,2026-08-26T10:30:00+00:00,TP1_THEN_TP2,3.327310446535579,0.0,280.48,1.2627400294075675,4.4483785029051575
CBRSUSDC,30000078,SHORT,2026-08-26T07:30:00+00:00,184.28,185.5190275461488,181.62191866580739,2.1452963999505674,False,2026-08-26T11:15:00+00:00,SL,-1.0,0.0,184.36,0.6180550922975866,3.8876746632294923
NETUSDC,30000144,SHORT,2026-08-26T08:00:00+00:00,279.34,281.16730517253177,275.6214092953173,2.035013505451014,False,2026-08-26T10:30:00+00:00,TP,2.035013505451014,0.0,280.48,0.7746103450636211,4.245637181269072
CBRSUSDC,30000078,SHORT,2026-08-26T09:30:00+00:00,184.1,185.1424708443155,181.59587504553747,2.402105505508623,False,2026-08-26T11:15:00+00:00,SL,-1.0,0.0,184.36,0.5849416886310373,3.783500182149886
CBRSUSDC,30000078,SHORT,2026-08-26T10:15:00+00:00,184.35,185.03508923874557,181.59587504553747,4.020096651212085,True,2026-08-26T10:45:00+00:00,SL,-1.0,0.0,184.36,0.5501784774911836,3.783500182149886
METAUSDC,30000028,LONG,2026-08-26T16:15:00+00:00,578.08,571.0671534070646,596.7969137379398,2.6689466951686303,False,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,5.345693185870865,6.812345048240952
AVGOUSDC,30000024,SHORT,2026-08-26T20:30:00+00:00,355.37,356.9332986575454,351.3591876581298,2.565608511535337,False,2026-08-26T21:00:00+00:00,SL,-1.0,0.0,355.81,1.1665973150907567,3.7567506325193247
METAUSDC,30000028,LONG,2026-08-26T21:00:00+00:00,576.21,572.473248647674,596.8051749295789,5.511518693037769,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,2.533502704651924,6.779300281684312
METAUSDC,30000028,LONG,2026-08-26T21:15:00+00:00,577.01,572.5005036110333,596.8051749295789,4.389664215722957,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,2.478992777933485,6.779300281684312
MSFTUSDC,30000029,LONG,2026-08-27T01:30:00+00:00,493.25,491.9553303158138,498.15675420299704,3.7899660916840703,True,2026-08-27T01:45:00+00:00,SL,-1.0,0.0,492.47,1.0293393683724301,3.2929831880119655
MSFTUSDC,30000029,LONG,2026-08-27T02:30:00+00:00,492.67,491.3355956588249,498.15675420299704,4.111762854552183,True,2026-08-27T06:15:00+00:00,SL,-1.0,0.0,492.47,0.9888086823501444,3.2929831880119655
MSFTUSDC,30000029,LONG,2026-08-27T03:15:00+00:00,492.74,491.466180132539,498.15675420299704,4.252370638396349,True,2026-08-27T06:15:00+00:00,SL,-1.0,0.0,492.47,0.9076397349220079,3.2929831880119655
MSFTUSDC,30000029,LONG,2026-08-27T03:45:00+00:00,492.76,491.7887543733714,498.15675420299704,5.556528704000697,True,2026-08-27T06:00:00+00:00,SL,-1.0,0.0,492.47,0.8824912532572832,3.2929831880119655
MSFTUSDC,30000029,LONG,2026-08-27T04:00:00+00:00,492.99,491.8313686968578,498.12995384420987,4.436229049111888,True,2026-08-27T05:45:00+00:00,SL,-1.0,0.0,492.47,0.8572626062844274,3.4001846231605777
MSFTUSDC,30000029,LONG,2026-08-27T05:00:00+00:00,492.62,491.7234201323149,498.12995384420987,6.14552483588126,True,2026-08-27T06:00:00+00:00,SL,-1.0,0.0,492.47,0.8131597353701601,3.4001846231605777
EWYUSDC,30000018,LONG,2026-08-27T05:15:00+00:00,182.45,181.47877076688343,185.07405267415473,2.7017851035377762,False,2026-08-27T14:00:00+00:00,SL,-1.0,0.0,181.84,0.72245846623314,2.783789303381087
MSFTUSDC,30000029,LONG,2026-08-27T05:15:00+00:00,492.69,491.735314153966,498.12995384420987,5.698161198061871,True,2026-08-27T06:00:00+00:00,SL,-1.0,0.0,492.47,0.7893716920679772,3.4001846231605777
EWYUSDC,30000018,LONG,2026-08-27T05:45:00+00:00,182.3,181.42097981940233,185.07405267415473,3.155846401920531,True,2026-08-27T14:00:00+00:00,SL,-1.0,0.0,181.84,0.7180403611953167,2.783789303381087
KORUUSDC,30000089,LONG,2026-08-27T05:45:00+00:00,21.49,21.261379722839298,22.52688794432053,4.535415481067271,True,2026-08-27T14:00:00+00:00,TP1_THEN_SL,0.5,0.0,21.38,0.23724055432140018,0.9324482227178861
KORUUSDC,30000089,LONG,2026-08-27T06:15:00+00:00,21.48,21.225760832127673,22.52688794432053,4.117728802692789,True,2026-08-27T14:00:00+00:00,TP1_THEN_SL,0.5,0.0,21.38,0.22847833574465745,0.9324482227178861
KORUUSDC,30000089,LONG,2026-08-27T06:30:00+00:00,21.63,21.22820598249498,22.52688794432053,2.2322083088490237,False,2026-08-27T14:00:00+00:00,SL,-1.0,0.0,21.38,0.22358803501003582,0.9324482227178861
METAUSDC,30000028,LONG,2026-08-27T06:30:00+00:00,574.33,573.0965204467647,596.8754128228453,18.27789748416117,True,2026-08-27T13:45:00+00:00,SL_BOTH_HIT,-1.0,0.0,573.74,1.0469591064708021,6.49834870861894
KAITOUSDC,30000101,SHORT,2026-08-27T06:45:00+00:00,0.3142,0.316011124246695,0.3104525408430115,2.0691342208172547,False,2026-08-27T08:15:00+00:00,SL,-1.0,0.0,0.3151,0.0014222484933899403,0.010210163372045906
METAUSDC,30000028,LONG,2026-08-27T07:00:00+00:00,574.56,572.9875292965495,596.8754128228453,14.191305932682232,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,1.044941406900879,6.49834870861894
KAITOUSDC,30000101,SHORT,2026-08-27T07:15:00+00:00,0.3149,0.31671881193814866,0.3104525408430115,2.4452550941113538,False,2026-08-27T08:15:00+00:00,SL,-1.0,0.0,0.3151,0.0014376238762973399,0.010210163372045906
METAUSDC,30000028,LONG,2026-08-27T07:45:00+00:00,574.26,573.0147931429751,596.8754128228453,18.161972603395046,True,2026-08-27T13:45:00+00:00,SL_BOTH_HIT,-1.0,0.0,573.74,0.9904137140497863,6.49834870861894
MSFTUSDC,30000029,LONG,2026-08-27T07:45:00+00:00,492.59,491.6688887205452,498.12995384420987,6.014424063387066,True,2026-08-27T08:30:00+00:00,SL,-1.0,0.0,492.47,0.682222558909573,3.4001846231605777
TRXUSDC,30000048,SHORT,2026-08-27T07:45:00+00:00,0.33473,0.33506921967321557,0.3338940060455486,2.464461882551989,False,2026-08-27T08:15:00+00:00,SL,-1.0,0.0,0.3349,0.0003384393464311852,0.0022160241821942636
METAUSDC,30000028,LONG,2026-08-27T08:00:00+00:00,574.78,573.1889246612112,596.9219158152108,13.916321418234606,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.9821506775774653,6.312336739156605
METAUSDC,30000028,LONG,2026-08-27T08:15:00+00:00,575.55,573.2522082526884,596.9219158152108,9.30106735748206,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.975583494623132,6.312336739156605
METAUSDC,30000028,LONG,2026-08-27T08:45:00+00:00,575.43,573.2558504209779,596.9219158152108,9.885205701844328,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.9682991580441117,6.312336739156605
TSLAUSDC,30000023,SHORT,2026-08-27T08:45:00+00:00,347.5,348.4780898103996,343.7145584705787,3.870239204183936,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.6161796207991058,3.4982338823149908
TSLAUSDC,30000023,SHORT,2026-08-27T09:00:00+00:00,347.45,348.4739563032504,343.7145584705787,3.6480477902851502,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.6079126065008514,3.4982338823149908
TSLAUSDC,30000023,SHORT,2026-08-27T09:15:00+00:00,347.24,348.46903791574823,343.7145584705787,2.8684562813304733,False,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.5980758314964564,3.4982338823149908
METAUSDC,30000028,LONG,2026-08-27T09:30:00+00:00,575.12,573.2520273540154,596.9219158152108,11.67143205339526,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.9759452919693901,6.312336739156605
METAUSDC,30000028,LONG,2026-08-27T09:45:00+00:00,575.49,573.2572113088313,596.9219158152108,9.598721052278666,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.9655773823374564,6.312336739156605
TSLAUSDC,30000023,SHORT,2026-08-27T10:00:00+00:00,347.64,348.40466495892514,343.7145584705787,5.133544415241749,True,2026-08-27T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,348.11,0.5893299178502701,3.4982338823149908
TSLAUSDC,30000023,SHORT,2026-08-27T10:15:00+00:00,347.43,348.40191990557787,343.7145584705787,3.8227857132036527,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.5838398111557426,3.4982338823149908
TSLAUSDC,30000023,SHORT,2026-08-27T10:30:00+00:00,347.42,348.39648383107027,343.7145584705787,3.7946778139275863,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.5729676621404861,3.4982338823149908
METAUSDC,30000028,LONG,2026-08-27T10:45:00+00:00,574.58,572.9628685876851,596.9219158152108,13.81577010072904,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,0.9942628246298775,6.312336739156605
METAUSDC,30000028,LONG,2026-08-27T11:00:00+00:00,574.81,572.9579916051132,596.9219158152108,11.939425261926512,True,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,573.74,1.0040167897735983,6.312336739156605
MSFTUSDC,30000029,LONG,2026-08-27T11:15:00+00:00,492.61,490.9228316733233,498.1522729572755,3.284955549273671,True,2026-08-27T14:00:00+00:00,TP1_THEN_TP2,2.6424777746368355,0.0,492.47,0.7943366533534665,3.310908170897961
MSFTUSDC,30000029,LONG,2026-08-27T11:30:00+00:00,492.77,490.9232498001847,498.1522729572755,2.91445640986737,False,2026-08-27T14:00:00+00:00,TP,2.91445640986737,0.0,492.47,0.7935003996306397,3.310908170897961
TSLAUSDC,30000023,SHORT,2026-08-27T11:30:00+00:00,346.95,348.4145046439429,343.7145584705787,2.20923951508302,False,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,348.11,0.6090092878858167,3.4982338823149908
METAUSDC,30000028,LONG,2026-08-27T11:45:00+00:00,574.3,572.9613826974097,596.9219158152108,16.899464672566985,True,2026-08-27T13:45:00+00:00,SL_BOTH_HIT,-1.0,0.0,573.74,0.9972346051806186,6.312336739156605
MSFTUSDC,30000029,LONG,2026-08-27T12:00:00+00:00,492.65,491.0423316957195,498.1630758848396,3.4292371567946205,True,2026-08-27T14:00:00+00:00,TP1_THEN_TP2,2.7146185783973102,0.0,492.47,0.7953366085609933,3.2676964606417402
MSFTUSDC,30000029,LONG,2026-08-27T12:15:00+00:00,493.03,491.6067876978194,498.1630758848396,3.6066831891314046,True,2026-08-27T13:45:00+00:00,SL_BOTH_HIT,-1.0,0.0,492.47,0.8064246043611453,3.2676964606417402
CYSUSDC,30000133,LONG,2026-08-27T12:45:00+00:00,0.7637,0.7513928276606551,0.8344657819990564,5.749962708560132,True,2026-08-28T07:15:00+00:00,TP1_THEN_TP2,3.874981354280066,0.0,0.7571,0.01141434467868981,0.0457368720037743
MSFTUSDC,30000029,LONG,2026-08-27T12:45:00+00:00,492.51,491.602330633485,498.1630758848396,6.2281223685499585,True,2026-08-27T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,492.47,0.8153387330300224,3.2676964606417402
CYSUSDC,30000133,LONG,2026-08-27T13:00:00+00:00,0.7665,0.7515641051498998,0.8344657819990564,4.55049949676103,True,2026-08-28T07:15:00+00:00,TP1_THEN_TP2,3.275249748380515,0.0,0.7571,0.01107178970020047,0.0457368720037743
MSFTUSDC,30000029,LONG,2026-08-27T13:00:00+00:00,492.67,491.5956696273829,498.1630758848396,5.113022981430032,True,2026-08-27T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,492.47,0.8286607452342303,3.2676964606417402
MSFTUSDC,30000029,LONG,2026-08-27T13:15:00+00:00,493.64,491.6041133282941,498.1630758848396,2.2216737049757636,False,2026-08-27T13:45:00+00:00,SL,-1.0,0.0,492.47,0.8517733434117947,3.2676964606417402
CYSUSDC,30000133,LONG,2026-08-27T13:45:00+00:00,0.7698,0.7473133279117334,0.8344657819990564,2.875738203733515,False,2026-08-28T07:15:00+00:00,TP,2.875738203733515,0.0,0.7571,0.010973344176533202,0.0457368720037743
XMRUSDC,30000066,LONG,2026-08-27T14:00:00+00:00,457.67,453.2562726718195,467.67747582409373,2.2673525299577357,False,2026-08-27T15:45:00+00:00,TP,2.2673525299577357,0.0,455.18,3.847454656361028,11.69009670362512
HEIUSDC,30000135,LONG,2026-08-27T14:15:00+00:00,0.1496,0.1433589672196594,0.1653694722996744,2.5267408223441157,False,2026-08-27T17:15:00+00:00,SL,-1.0,0.0,0.1467,0.0022820655606811493,0.008922110801302377
CYSUSDC,30000133,LONG,2026-08-27T14:30:00+00:00,0.766,0.7475932690200245,0.8344657819990564,3.7196057286619633,True,2026-08-28T07:15:00+00:00,TP1_THEN_TP2,2.8598028643309816,0.0,0.7571,0.010413461959950876,0.0457368720037743
HEIUSDC,30000135,LONG,2026-08-27T14:45:00+00:00,0.1494,0.14547469504346736,0.1653694722996744,4.068339269563598,True,2026-08-27T16:30:00+00:00,SL,-1.0,0.0,0.1467,0.0024506099130652964,0.008922110801302377
HEIUSDC,30000135,LONG,2026-08-27T15:15:00+00:00,0.1511,0.1455114750453276,0.1653694722996744,2.553352166342945,False,2026-08-27T16:30:00+00:00,SL,-1.0,0.0,0.1467,0.0023770499093447883,0.008922110801302377
MSFTUSDC,30000029,LONG,2026-08-27T16:00:00+00:00,499.9,497.71878038519986,504.316404968779,2.0247410846723715,False,2026-08-27T16:45:00+00:00,TP,2.0247410846723715,0.0,498.98,1.7824392296002478,4.054380124883815
CRCLUSDC,30000026,LONG,2026-08-27T18:45:00+00:00,93.9,93.07314232633892,95.56780155753034,2.01703583416697,False,2026-08-28T01:00:00+00:00,TP,2.01703583416697,0.0,93.43,0.7137153473221752,2.528793769878633
TAOUSDC,30000070,LONG,2026-08-27T18:45:00+00:00,250.1,248.0836735374323,257.6910156266891,3.7647750836054144,True,2026-08-27T20:15:00+00:00,SL,-1.0,0.0,249.2,2.232652925135378,8.435937493243804
TAOUSDC,30000070,LONG,2026-08-27T19:00:00+00:00,250.3,248.13486241496207,257.6910156266891,3.413647094653135,True,2026-08-27T20:15:00+00:00,SL,-1.0,0.0,249.2,2.130275170075856,8.435937493243804
TAOUSDC,30000070,LONG,2026-08-27T20:45:00+00:00,249.9,246.48585446796815,257.6988153592041,2.2842656489112247,False,2026-08-28T02:30:00+00:00,SL,-1.0,0.0,249.2,2.0282910640637133,8.40473856318373
TRUMPUSDC,30000043,LONG,2026-08-27T20:45:00+00:00,2.568,2.51034851511517,2.76797089903195,3.468616626812483,True,2026-08-28T01:30:00+00:00,TP1_THEN_TP2,2.734308313406242,0.0,2.562,0.04530296976965924,0.16011640387220033
TAOUSDC,30000070,LONG,2026-08-27T21:00:00+00:00,250.2,246.52974470760248,257.6988153592041,2.043131815581602,False,2026-08-28T02:30:00+00:00,SL,-1.0,0.0,249.2,1.9405105847950246,8.40473856318373
TRUMPUSDC,30000043,LONG,2026-08-27T21:15:00+00:00,2.581,2.5118901370238347,2.76797089903195,2.7054155655963705,False,2026-08-28T01:30:00+00:00,TP,2.7054155655963705,0.0,2.562,0.04221972595233091,0.16011640387220033
TAOUSDC,30000070,LONG,2026-08-27T21:45:00+00:00,250.0,246.79942785594707,257.6988153592041,2.4054497173292875,False,2026-08-28T02:30:00+00:00,SL,-1.0,0.0,249.2,1.8011442881058426,8.40473856318373
TAOUSDC,30000070,LONG,2026-08-27T22:00:00+00:00,251.0,248.32798718147603,257.6988153592041,2.5070296492456805,False,2026-08-28T02:15:00+00:00,SL,-1.0,0.0,249.2,1.7440256370479352,8.40473856318373
ORCLUSDC,30000037,LONG,2026-08-28T00:00:00+00:00,151.75,151.33807231992492,152.62337474300918,2.1202137784234156,False,2026-08-28T10:15:00+00:00,SL,-1.0,0.0,151.64,0.4438553601501724,2.2265010279632955
TRUMPUSDC,30000043,LONG,2026-08-28T00:15:00+00:00,2.563,2.5161028262138236,2.7696696143422472,4.406867144799358,True,2026-08-28T01:30:00+00:00,TP1_THEN_TP2,3.203433572399679,0.0,2.562,0.029794347572352994,0.15332154263101017
XMRUSDC,30000066,LONG,2026-08-28T00:15:00+00:00,458.91,452.8840274114777,471.3850965224578,2.070221252950779,False,2026-08-28T09:00:00+00:00,TP,2.070221252950779,0.0,455.18,3.091945177044685,12.139613910168963
